transaction_id,customer_id,product_id,transaction_date,due_date,quantity,gross_amount,discount,net_amount,settled_date,status,late_settlement
T100267,10163,511,18/01/2024,20/01/2024,1,110.44,5.52,104.92,19/01/2024,Settled,FALSE
T100268,10061,506,19/01/2024,21/01/2024,1,121.16,12.12,109.04,20/01/2024,Settled,FALSE
T100269,10445,501,19/01/2024,21/01/2024,1,190.32,9.52,180.8,24/01/2024,Settled,TRUE
T100270,10279,502,19/01/2024,21/01/2024,1,12.49,0.62,11.87,20/01/2024,Settled,FALSE
T100271,10421,514,19/01/2024,21/01/2024,2,302.52,0,302.52,18/02/2024,Settled,TRUE
T100272,10059,510,19/01/2024,21/01/2024,2,199.06,9.95,189.11,18/02/2024,Settled,TRUE
T100273,10388,507,19/01/2024,21/01/2024,2,374.62,37.46,337.16,08/02/2024,Settled,TRUE
T100274,10187,514,19/01/2024,21/01/2024,1,151.26,15.13,136.13,24/01/2024,Settled,TRUE
T100275,10039,520,19/01/2024,21/01/2024,1,152.46,0,152.46,24/01/2024,Settled,TRUE
T100276,10320,501,19/01/2024,21/01/2024,1,190.32,0,190.32,24/01/2024,Settled,TRUE
T100277,10308,519,19/01/2024,21/01/2024,1,81.9,4.1,77.8,08/02/2024,Settled,TRUE
T100278,10009,504,19/01/2024,21/01/2024,1,79.03,0,79.03,20/01/2024,Settled,FALSE
T100279,10478,516,19/01/2024,21/01/2024,1,79.83,0,79.83,19/01/2024,Settled,FALSE
T100280,10011,503,19/01/2024,21/01/2024,1,103.95,5.2,98.75,19/01/2024,Settled,FALSE
T100281,10333,513,19/01/2024,21/01/2024,1,148.84,0,148.84,20/01/2024,Settled,FALSE
T100282,10215,518,20/01/2024,22/01/2024,1,152.22,15.22,137,21/01/2024,Settled,FALSE
T100283,10111,512,20/01/2024,22/01/2024,3,550.74,0,550.74,25/01/2024,Settled,TRUE
T100284,10487,520,20/01/2024,22/01/2024,1,152.46,0,152.46,09/02/2024,Settled,TRUE
T100285,10335,515,20/01/2024,22/01/2024,1,187.56,18.76,168.8,30/01/2024,Settled,TRUE
T100286,10466,501,20/01/2024,22/01/2024,1,190.32,0,190.32,20/01/2024,Settled,FALSE
T100287,10359,505,20/01/2024,22/01/2024,1,155.08,0,155.08,05/03/2024,In Arrears,TRUE
T100288,10473,508,20/01/2024,22/01/2024,2,379.72,0,379.72,22/01/2024,Settled,FALSE
T100289,10376,520,20/01/2024,22/01/2024,1,152.46,0,152.46,30/01/2024,Settled,TRUE
T100290,10448,512,20/01/2024,22/01/2024,1,183.58,9.18,174.4,22/01/2024,Settled,FALSE
T100291,10001,510,20/01/2024,22/01/2024,1,99.53,0,99.53,22/01/2024,Settled,FALSE
T100292,10456,503,20/01/2024,22/01/2024,1,103.95,10.4,93.55,22/01/2024,Settled,FALSE
T100293,10400,515,20/01/2024,22/01/2024,1,187.56,37.51,150.05,20/01/2024,Settled,FALSE
T100294,10376,513,20/01/2024,22/01/2024,1,148.84,0,148.84,25/01/2024,Settled,TRUE
T100295,10228,507,20/01/2024,22/01/2024,1,187.31,0,187.31,22/01/2024,Settled,FALSE
T100296,10013,513,20/01/2024,22/01/2024,1,148.84,0,148.84,22/01/2024,Settled,FALSE
T100297,10123,516,20/01/2024,22/01/2024,1,79.83,0,79.83,05/03/2024,In Arrears,TRUE
T100298,10427,512,20/01/2024,22/01/2024,1,183.58,18.36,165.22,22/01/2024,Settled,FALSE
T100299,10430,517,20/01/2024,22/01/2024,1,166.76,0,166.76,20/01/2024,Settled,FALSE
T100300,10477,514,20/01/2024,22/01/2024,1,151.26,0,151.26,25/01/2024,Settled,TRUE
T100301,10022,517,20/01/2024,22/01/2024,2,333.52,0,333.52,30/01/2024,Settled,TRUE
T100302,10186,509,20/01/2024,22/01/2024,1,147.18,0,147.18,22/01/2024,Settled,FALSE
T100303,10089,517,21/01/2024,23/01/2024,2,333.52,66.7,266.82,21/01/2024,Settled,FALSE
T100304,10075,517,21/01/2024,23/01/2024,3,500.28,0,500.28,22/01/2024,Settled,FALSE
T100305,10086,512,21/01/2024,23/01/2024,1,183.58,9.18,174.4,31/01/2024,Settled,TRUE
T100306,10077,511,21/01/2024,23/01/2024,1,110.44,0,110.44,22/01/2024,Settled,FALSE
T100307,10182,514,21/01/2024,23/01/2024,2,302.52,0,302.52,26/01/2024,Settled,TRUE
T100308,10307,513,21/01/2024,23/01/2024,1,148.84,14.88,133.96,26/01/2024,Settled,TRUE
T100309,10298,509,21/01/2024,23/01/2024,2,294.36,0,294.36,06/03/2024,In Arrears,TRUE
T100310,10190,517,21/01/2024,23/01/2024,1,166.76,0,166.76,10/02/2024,Settled,TRUE
T100311,10138,511,21/01/2024,23/01/2024,1,110.44,0,110.44,23/01/2024,Settled,FALSE
T100312,10328,503,21/01/2024,23/01/2024,2,207.9,10.4,197.5,22/01/2024,Settled,FALSE
T100313,10255,511,21/01/2024,23/01/2024,1,110.44,5.52,104.92,21/01/2024,Settled,FALSE
T100314,10442,515,21/01/2024,23/01/2024,1,187.56,0,187.56,26/01/2024,Settled,TRUE
T100315,10458,518,21/01/2024,23/01/2024,1,152.22,0,152.22,31/01/2024,Settled,TRUE
T100316,10427,508,21/01/2024,23/01/2024,1,189.86,0,189.86,23/01/2024,Settled,FALSE
T100317,10260,514,22/01/2024,24/01/2024,1,151.26,7.56,143.7,27/01/2024,Settled,TRUE
T100318,10462,514,22/01/2024,24/01/2024,3,453.78,0,453.78,01/02/2024,Settled,TRUE
T100319,10246,518,22/01/2024,24/01/2024,1,152.22,15.22,137,24/01/2024,Settled,FALSE
T100320,10104,513,22/01/2024,24/01/2024,1,148.84,0,148.84,07/03/2024,In Arrears,TRUE
T100321,10477,504,22/01/2024,24/01/2024,1,79.03,3.95,75.08,21/02/2024,Settled,TRUE
T100322,10310,520,22/01/2024,24/01/2024,1,152.46,15.25,137.21,21/02/2024,Settled,TRUE
T100323,10101,513,22/01/2024,24/01/2024,1,148.84,29.77,119.07,23/01/2024,Settled,FALSE
T100324,10334,518,22/01/2024,24/01/2024,1,152.22,15.22,137,24/01/2024,Settled,FALSE
T100325,10130,509,22/01/2024,24/01/2024,1,147.18,0,147.18,07/03/2024,In Arrears,TRUE
T100326,10385,506,22/01/2024,24/01/2024,1,121.16,6.06,115.1,27/01/2024,Settled,TRUE
T100327,10298,510,22/01/2024,24/01/2024,1,99.53,4.98,94.55,24/01/2024,Settled,FALSE
T100328,10360,509,23/01/2024,25/01/2024,1,147.18,0,147.18,23/01/2024,Settled,FALSE
T100329,10081,519,23/01/2024,25/01/2024,1,81.9,16.38,65.52,12/02/2024,Settled,TRUE
T100330,10036,509,23/01/2024,25/01/2024,1,147.18,0,147.18,25/01/2024,Settled,FALSE
T100331,10186,503,23/01/2024,25/01/2024,2,207.9,41.58,166.32,24/01/2024,Settled,FALSE
T100332,10003,505,23/01/2024,25/01/2024,1,155.08,0,155.08,25/01/2024,Settled,FALSE
T100333,10487,505,23/01/2024,25/01/2024,1,155.08,15.51,139.57,25/01/2024,Settled,FALSE
T100334,10200,508,23/01/2024,25/01/2024,2,379.72,37.97,341.75,24/01/2024,Settled,FALSE
T100335,10422,513,23/01/2024,25/01/2024,1,148.84,0,148.84,22/02/2024,Settled,TRUE
T100336,10279,506,23/01/2024,25/01/2024,1,121.16,24.23,96.93,23/01/2024,Settled,FALSE
T100337,10095,512,23/01/2024,25/01/2024,1,183.58,0,183.58,02/02/2024,Settled,TRUE
T100338,10327,516,23/01/2024,25/01/2024,1,79.83,7.98,71.85,12/02/2024,Settled,TRUE
T100339,10494,516,23/01/2024,25/01/2024,1,79.83,0,79.83,24/01/2024,Settled,FALSE
T100340,10241,504,23/01/2024,25/01/2024,1,79.03,3.95,75.08,23/01/2024,Settled,FALSE
T100341,10176,508,23/01/2024,25/01/2024,1,189.86,18.99,170.87,12/02/2024,Settled,TRUE
T100342,10259,513,23/01/2024,25/01/2024,1,148.84,14.88,133.96,23/01/2024,Settled,FALSE
T100343,10369,515,23/01/2024,25/01/2024,1,187.56,37.51,150.05,08/03/2024,In Arrears,TRUE
T100344,10140,503,23/01/2024,25/01/2024,1,103.95,0,103.95,28/01/2024,Settled,TRUE
T100345,10067,514,24/01/2024,26/01/2024,1,151.26,0,151.26,26/01/2024,Settled,FALSE
T100346,10402,512,24/01/2024,26/01/2024,1,183.58,0,183.58,26/01/2024,Settled,FALSE
T100347,10401,508,24/01/2024,26/01/2024,1,189.86,0,189.86,26/01/2024,Settled,FALSE
T100348,10065,516,24/01/2024,26/01/2024,1,79.83,3.99,75.84,13/02/2024,Settled,TRUE
T100349,10011,514,24/01/2024,26/01/2024,1,151.26,7.56,143.7,24/03/2024,In Arrears,TRUE
T100350,10444,508,24/01/2024,26/01/2024,1,189.86,18.99,170.87,26/01/2024,Settled,FALSE
T100351,10079,505,24/01/2024,26/01/2024,1,155.08,0,155.08,26/01/2024,Settled,FALSE
T100352,10117,501,24/01/2024,26/01/2024,1,190.32,0,190.32,26/01/2024,Settled,FALSE
T100353,10409,507,24/01/2024,26/01/2024,1,187.31,9.37,177.94,26/01/2024,Settled,FALSE
T100354,10107,519,24/01/2024,26/01/2024,1,81.9,8.19,73.71,24/01/2024,Settled,FALSE
T100355,10343,503,24/01/2024,26/01/2024,1,103.95,0,103.95,26/01/2024,Settled,FALSE
T100356,10099,503,24/01/2024,26/01/2024,1,103.95,0,103.95,13/02/2024,Settled,TRUE
T100357,10370,504,25/01/2024,27/01/2024,1,79.03,0,79.03,30/01/2024,Settled,TRUE
T100358,10008,520,25/01/2024,27/01/2024,2,304.92,30.49,274.43,25/01/2024,Settled,FALSE
T100359,10391,519,25/01/2024,27/01/2024,1,81.9,16.38,65.52,26/01/2024,Settled,FALSE
T100360,10242,512,25/01/2024,27/01/2024,1,183.58,0,183.58,27/01/2024,Settled,FALSE
T100361,10309,503,25/01/2024,27/01/2024,1,103.95,20.79,83.16,27/01/2024,Settled,FALSE
T100362,10072,519,25/01/2024,27/01/2024,1,81.9,4.1,77.8,27/01/2024,Settled,FALSE
T100363,10144,502,25/01/2024,27/01/2024,1,12.49,0,12.49,26/01/2024,Settled,FALSE
T100364,10462,515,25/01/2024,27/01/2024,1,187.56,0,187.56,14/02/2024,Settled,TRUE
T100365,10042,505,25/01/2024,27/01/2024,3,465.24,0,465.24,25/01/2024,Settled,FALSE
T100366,10209,514,25/01/2024,27/01/2024,1,151.26,0,151.26,27/01/2024,Settled,FALSE
T100367,10023,505,25/01/2024,27/01/2024,1,155.08,0,155.08,30/01/2024,Settled,TRUE
T100368,10309,515,25/01/2024,27/01/2024,1,187.56,0,187.56,27/01/2024,Settled,FALSE
T100369,10249,507,25/01/2024,27/01/2024,1,187.31,0,187.31,25/01/2024,Settled,FALSE
T100370,10040,518,25/01/2024,27/01/2024,1,152.22,15.22,137,27/01/2024,Settled,FALSE
T100371,10061,513,25/01/2024,27/01/2024,1,148.84,7.44,141.4,04/02/2024,Settled,TRUE
T100372,10136,517,25/01/2024,27/01/2024,2,333.52,0,333.52,26/01/2024,Settled,FALSE
T100373,10247,504,25/01/2024,27/01/2024,2,158.06,0,158.06,26/01/2024,Settled,FALSE
T100374,10165,515,25/01/2024,27/01/2024,1,187.56,9.38,178.18,14/02/2024,Settled,TRUE
T100375,10094,519,25/01/2024,27/01/2024,1,81.9,0,81.9,27/01/2024,Settled,FALSE
T100376,10376,513,25/01/2024,27/01/2024,1,148.84,0,148.84,27/01/2024,Settled,FALSE
T100377,10302,508,26/01/2024,28/01/2024,1,189.86,0,189.86,05/02/2024,Settled,TRUE
T100378,10179,502,26/01/2024,28/01/2024,1,12.49,0,12.49,11/03/2024,In Arrears,TRUE
T100379,10482,513,26/01/2024,28/01/2024,1,148.84,7.44,141.4,31/01/2024,Settled,TRUE
T100380,10016,503,26/01/2024,28/01/2024,2,207.9,20.79,187.11,28/01/2024,Settled,FALSE
T100381,10452,517,26/01/2024,28/01/2024,1,166.76,8.34,158.42,31/01/2024,Settled,TRUE
T100382,10415,508,26/01/2024,28/01/2024,1,189.86,0,189.86,31/01/2024,Settled,TRUE
T100383,10092,506,26/01/2024,28/01/2024,1,121.16,0,121.16,31/01/2024,Settled,TRUE
T100384,10081,515,26/01/2024,28/01/2024,1,187.56,0,187.56,31/01/2024,Settled,TRUE
T100385,10157,519,26/01/2024,28/01/2024,1,81.9,4.1,77.8,26/01/2024,Settled,FALSE
T100386,10281,515,26/01/2024,28/01/2024,1,187.56,0,187.56,11/03/2024,In Arrears,TRUE
T100387,10486,510,26/01/2024,28/01/2024,1,99.53,0,99.53,31/01/2024,Settled,TRUE
T100388,10458,517,26/01/2024,28/01/2024,1,166.76,16.68,150.08,27/01/2024,Settled,FALSE
T100389,10114,507,26/01/2024,28/01/2024,1,187.31,0,187.31,28/01/2024,Settled,FALSE
T100390,10152,511,26/01/2024,28/01/2024,1,110.44,11.04,99.4,11/03/2024,In Arrears,TRUE
T100391,10177,512,26/01/2024,28/01/2024,1,183.58,18.36,165.22,28/01/2024,Settled,FALSE
T100392,10375,517,26/01/2024,28/01/2024,1,166.76,16.68,150.08,28/01/2024,Settled,FALSE
T100393,10289,519,26/01/2024,28/01/2024,1,81.9,4.1,77.8,31/01/2024,Settled,TRUE
T100394,10088,502,26/01/2024,28/01/2024,1,12.49,0,12.49,28/01/2024,Settled,FALSE
T100395,10500,514,26/01/2024,28/01/2024,1,151.26,0,151.26,26/01/2024,Settled,FALSE
T100396,10117,512,27/01/2024,29/01/2024,2,367.16,18.36,348.8,27/01/2024,Settled,FALSE
T100397,10009,512,27/01/2024,29/01/2024,1,183.58,0,183.58,27/01/2024,Settled,FALSE
T100398,10190,511,27/01/2024,29/01/2024,1,110.44,0,110.44,16/02/2024,Settled,TRUE
T100399,10250,507,27/01/2024,29/01/2024,1,187.31,0,187.31,27/01/2024,Settled,FALSE
T100400,10279,507,27/01/2024,29/01/2024,2,374.62,0,374.62,27/01/2024,Settled,FALSE
T100401,10109,517,27/01/2024,29/01/2024,1,166.76,0,166.76,27/01/2024,Settled,FALSE
T100402,10104,520,27/01/2024,29/01/2024,1,152.46,0,152.46,28/01/2024,Settled,FALSE
T100403,10456,505,27/01/2024,29/01/2024,1,155.08,0,155.08,28/01/2024,Settled,FALSE
T100404,10054,518,27/01/2024,29/01/2024,1,152.22,30.44,121.78,29/01/2024,Settled,FALSE
T100405,10140,513,27/01/2024,29/01/2024,1,148.84,0,148.84,16/02/2024,Settled,TRUE
T100406,10181,515,27/01/2024,29/01/2024,2,375.12,18.76,356.36,28/01/2024,Settled,FALSE
T100407,10397,501,27/01/2024,29/01/2024,2,380.64,0,380.64,29/01/2024,Settled,FALSE
T100408,10296,515,27/01/2024,29/01/2024,1,187.56,0,187.56,01/02/2024,Settled,TRUE
T100409,10053,517,28/01/2024,30/01/2024,1,166.76,0,166.76,17/02/2024,Settled,TRUE
T100410,10013,519,28/01/2024,30/01/2024,1,81.9,0,81.9,07/02/2024,Settled,TRUE
T100411,10227,520,28/01/2024,30/01/2024,1,152.46,0,152.46,28/01/2024,Settled,FALSE
T100412,10441,504,28/01/2024,30/01/2024,1,79.03,0,79.03,02/02/2024,Settled,TRUE
T100413,10185,508,28/01/2024,30/01/2024,1,189.86,0,189.86,29/01/2024,Settled,FALSE
T100414,10094,517,28/01/2024,30/01/2024,1,166.76,8.34,158.42,29/01/2024,Settled,FALSE
T100415,10281,514,28/01/2024,30/01/2024,1,151.26,7.56,143.7,30/01/2024,Settled,FALSE
T100416,10092,508,28/01/2024,30/01/2024,1,189.86,9.49,180.37,28/01/2024,Settled,FALSE
T100417,10243,509,28/01/2024,30/01/2024,1,147.18,0,147.18,29/01/2024,Settled,FALSE
T100418,10407,512,28/01/2024,30/01/2024,2,367.16,0,367.16,29/01/2024,Settled,FALSE
T100419,10120,511,28/01/2024,30/01/2024,1,110.44,0,110.44,30/01/2024,Settled,FALSE
T100420,10320,520,28/01/2024,30/01/2024,3,457.38,91.48,365.9,13/03/2024,In Arrears,TRUE
T100421,10216,505,28/01/2024,30/01/2024,1,155.08,0,155.08,07/02/2024,Settled,TRUE
T100422,10474,512,28/01/2024,30/01/2024,1,183.58,0,183.58,30/01/2024,Settled,FALSE
T100423,10419,503,28/01/2024,30/01/2024,2,207.9,0,207.9,30/01/2024,Settled,FALSE
T100424,10311,503,28/01/2024,30/01/2024,1,103.95,0,103.95,28/01/2024,Settled,FALSE
T100425,10305,518,28/01/2024,30/01/2024,1,152.22,7.61,144.61,13/03/2024,In Arrears,TRUE
T100426,10218,501,28/01/2024,30/01/2024,1,190.32,0,190.32,28/01/2024,Settled,FALSE
T100427,10271,507,29/01/2024,31/01/2024,1,187.31,0,187.31,28/02/2024,Settled,TRUE
T100428,10262,503,29/01/2024,31/01/2024,1,103.95,5.2,98.75,14/03/2024,In Arrears,TRUE
T100429,10468,518,29/01/2024,31/01/2024,1,152.22,30.44,121.78,30/01/2024,Settled,FALSE
T100430,10278,512,29/01/2024,31/01/2024,1,183.58,18.36,165.22,18/02/2024,Settled,TRUE
T100431,10116,511,29/01/2024,31/01/2024,1,110.44,0,110.44,31/01/2024,Settled,FALSE
T100432,10204,505,29/01/2024,31/01/2024,1,155.08,31.02,124.06,03/02/2024,Settled,TRUE
T100433,10084,515,29/01/2024,31/01/2024,1,187.56,0,187.56,29/01/2024,Settled,FALSE
T100434,10002,504,29/01/2024,31/01/2024,1,79.03,3.95,75.08,18/02/2024,Settled,TRUE
T100435,10030,505,29/01/2024,31/01/2024,1,155.08,0,155.08,28/02/2024,Settled,TRUE
T100436,10366,515,29/01/2024,31/01/2024,1,187.56,0,187.56,08/02/2024,Settled,TRUE
T100437,10004,510,29/01/2024,31/01/2024,1,99.53,0,99.53,14/03/2024,In Arrears,TRUE
T100438,10458,516,29/01/2024,31/01/2024,1,79.83,15.97,63.86,28/02/2024,Settled,TRUE
T100439,10178,507,29/01/2024,31/01/2024,1,187.31,0,187.31,18/02/2024,Settled,TRUE
T100440,10070,512,29/01/2024,31/01/2024,1,183.58,9.18,174.4,18/02/2024,Settled,TRUE
T100441,10300,517,29/01/2024,31/01/2024,1,166.76,0,166.76,29/01/2024,Settled,FALSE
T100442,10249,518,30/01/2024,01/02/2024,2,304.44,0,304.44,04/02/2024,Settled,TRUE
T100443,10158,511,30/01/2024,01/02/2024,1,110.44,0,110.44,29/02/2024,Settled,TRUE
T100444,10115,514,30/01/2024,01/02/2024,1,151.26,0,151.26,04/02/2024,Settled,TRUE
T100445,10351,510,30/01/2024,01/02/2024,2,199.06,0,199.06,19/02/2024,Settled,TRUE
T100446,10480,517,30/01/2024,01/02/2024,1,166.76,16.68,150.08,01/02/2024,Settled,FALSE
T100447,10115,508,30/01/2024,01/02/2024,1,189.86,0,189.86,31/01/2024,Settled,FALSE
T100448,10092,511,30/01/2024,01/02/2024,1,110.44,5.52,104.92,09/02/2024,Settled,TRUE
T100449,10203,510,30/01/2024,01/02/2024,1,99.53,0,99.53,19/02/2024,Settled,TRUE
T100450,10072,520,30/01/2024,01/02/2024,2,304.92,15.25,289.67,01/02/2024,Settled,FALSE
T100451,10231,517,30/01/2024,01/02/2024,1,166.76,0,166.76,30/01/2024,Settled,FALSE
T100452,10219,510,31/01/2024,02/02/2024,1,99.53,0,99.53,01/02/2024,Settled,FALSE
T100453,10485,504,31/01/2024,02/02/2024,2,158.06,31.61,126.45,20/02/2024,Settled,TRUE
T100454,10196,518,31/01/2024,02/02/2024,1,152.22,0,152.22,02/02/2024,Settled,FALSE
T100455,10492,513,31/01/2024,02/02/2024,1,148.84,14.88,133.96,02/02/2024,Settled,FALSE
T100456,10093,507,31/01/2024,02/02/2024,1,187.31,0,187.31,31/01/2024,Settled,FALSE
T100457,10481,502,31/01/2024,02/02/2024,1,12.49,0,12.49,02/02/2024,Settled,FALSE
T100458,10025,509,31/01/2024,02/02/2024,2,294.36,0,294.36,31/01/2024,Settled,FALSE
T100459,10159,506,31/01/2024,02/02/2024,1,121.16,0,121.16,02/02/2024,Settled,FALSE
T100460,10250,517,31/01/2024,02/02/2024,1,166.76,0,166.76,31/01/2024,Settled,FALSE
T100461,10056,517,31/01/2024,02/02/2024,1,166.76,0,166.76,01/03/2024,Settled,TRUE
T100462,10270,512,31/01/2024,02/02/2024,1,183.58,0,183.58,05/02/2024,Settled,TRUE
T100463,10191,509,01/02/2024,03/02/2024,1,147.18,0,147.18,01/02/2024,Settled,FALSE
T100464,10137,504,01/02/2024,03/02/2024,1,79.03,0,79.03,02/02/2024,Settled,FALSE
T100465,10363,513,01/02/2024,03/02/2024,1,148.84,7.44,141.4,17/03/2024,In Arrears,TRUE
T100466,10078,509,01/02/2024,03/02/2024,1,147.18,14.72,132.46,01/02/2024,Settled,FALSE
T100467,10481,520,01/02/2024,03/02/2024,1,152.46,0,152.46,01/02/2024,Settled,FALSE
T100468,10492,508,01/02/2024,03/02/2024,1,189.86,0,189.86,21/02/2024,Settled,TRUE
T100469,10293,515,01/02/2024,03/02/2024,2,375.12,0,375.12,06/02/2024,Settled,TRUE
T100470,10443,506,01/02/2024,03/02/2024,1,121.16,6.06,115.1,06/02/2024,Settled,TRUE
T100471,10059,509,01/02/2024,03/02/2024,1,147.18,14.72,132.46,03/02/2024,Settled,FALSE
T100472,10271,507,01/02/2024,03/02/2024,1,187.31,0,187.31,02/02/2024,Settled,FALSE
T100473,10176,502,01/02/2024,03/02/2024,1,12.49,0,12.49,21/02/2024,Settled,TRUE
T100474,10440,508,01/02/2024,03/02/2024,2,379.72,0,379.72,01/02/2024,Settled,FALSE
T100475,10223,515,01/02/2024,03/02/2024,2,375.12,0,375.12,06/02/2024,Settled,TRUE
T100476,10485,504,01/02/2024,03/02/2024,1,79.03,7.9,71.13,01/02/2024,Settled,FALSE
T100477,10388,508,01/02/2024,03/02/2024,1,189.86,0,189.86,01/02/2024,Settled,FALSE
T100478,10029,503,01/02/2024,03/02/2024,2,207.9,0,207.9,03/02/2024,Settled,FALSE
T100479,10135,520,01/02/2024,03/02/2024,1,152.46,0,152.46,03/02/2024,Settled,FALSE
T100480,10070,508,01/02/2024,03/02/2024,1,189.86,9.49,180.37,06/02/2024,Settled,TRUE
T100481,10373,504,01/02/2024,03/02/2024,1,79.03,7.9,71.13,02/03/2024,Settled,TRUE
T100482,10096,507,01/02/2024,03/02/2024,1,187.31,0,187.31,03/02/2024,Settled,FALSE
T100483,10280,509,01/02/2024,03/02/2024,3,441.54,44.15,397.39,01/02/2024,Settled,FALSE
T100484,10110,517,02/02/2024,04/02/2024,1,166.76,0,166.76,18/03/2024,In Arrears,TRUE
T100485,10135,508,02/02/2024,04/02/2024,1,189.86,0,189.86,04/02/2024,Settled,FALSE
T100486,10387,516,02/02/2024,04/02/2024,1,79.83,3.99,75.84,07/02/2024,Settled,TRUE
T100487,10395,505,02/02/2024,04/02/2024,1,155.08,0,155.08,22/02/2024,Settled,TRUE
T100488,10006,501,02/02/2024,04/02/2024,2,380.64,0,380.64,22/02/2024,Settled,TRUE
T100489,10095,510,02/02/2024,04/02/2024,1,99.53,0,99.53,02/02/2024,Settled,FALSE
T100490,10223,508,02/02/2024,04/02/2024,1,189.86,0,189.86,18/03/2024,In Arrears,TRUE
T100491,10185,508,02/02/2024,04/02/2024,1,189.86,9.49,180.37,07/02/2024,Settled,TRUE
T100492,10283,504,02/02/2024,04/02/2024,1,79.03,0,79.03,03/02/2024,Settled,FALSE
T100493,10142,503,02/02/2024,04/02/2024,1,103.95,0,103.95,18/03/2024,In Arrears,TRUE
T100494,10302,517,02/02/2024,04/02/2024,1,166.76,0,166.76,12/02/2024,Settled,TRUE
T100495,10142,513,02/02/2024,04/02/2024,1,148.84,14.88,133.96,02/02/2024,Settled,FALSE
T100496,10132,505,02/02/2024,04/02/2024,2,310.16,0,310.16,07/02/2024,Settled,TRUE
T100497,10433,506,02/02/2024,04/02/2024,1,121.16,0,121.16,02/02/2024,Settled,FALSE
T100498,10074,507,02/02/2024,04/02/2024,1,187.31,0,187.31,07/02/2024,Settled,TRUE
T100499,10447,511,02/02/2024,04/02/2024,2,220.88,0,220.88,04/02/2024,Settled,FALSE
T100500,10009,518,03/02/2024,05/02/2024,1,152.22,0,152.22,03/02/2024,Settled,FALSE
T100501,10250,519,03/02/2024,05/02/2024,1,81.9,0,81.9,08/02/2024,Settled,TRUE
T100502,10352,504,03/02/2024,05/02/2024,1,79.03,7.9,71.13,05/02/2024,Settled,FALSE
T100503,10014,507,03/02/2024,05/02/2024,1,187.31,0,187.31,03/02/2024,Settled,FALSE
T100504,10446,513,03/02/2024,05/02/2024,2,297.68,0,297.68,04/03/2024,Settled,TRUE
T100505,10038,508,03/02/2024,05/02/2024,1,189.86,9.49,180.37,23/02/2024,Settled,TRUE
T100506,10146,517,03/02/2024,05/02/2024,1,166.76,0,166.76,05/02/2024,Settled,FALSE
T100507,10468,502,03/02/2024,05/02/2024,3,37.47,0,37.47,08/02/2024,Settled,TRUE
T100508,10436,512,03/02/2024,05/02/2024,1,183.58,0,183.58,08/02/2024,Settled,TRUE
T100509,10193,515,04/02/2024,06/02/2024,1,187.56,0,187.56,06/02/2024,Settled,FALSE
T100510,10461,509,04/02/2024,06/02/2024,2,294.36,0,294.36,24/02/2024,Settled,TRUE
T100511,10367,501,04/02/2024,06/02/2024,1,190.32,0,190.32,14/02/2024,Settled,TRUE
T100512,10212,501,04/02/2024,06/02/2024,1,190.32,19.03,171.29,04/02/2024,Settled,FALSE
T100513,10403,506,04/02/2024,06/02/2024,1,121.16,0,121.16,14/02/2024,Settled,TRUE
T100514,10432,520,04/02/2024,06/02/2024,1,152.46,0,152.46,04/02/2024,Settled,FALSE
T100515,10478,517,04/02/2024,06/02/2024,1,166.76,16.68,150.08,04/04/2024,In Arrears,TRUE
T100516,10420,505,04/02/2024,06/02/2024,1,155.08,0,155.08,04/02/2024,Settled,FALSE
T100517,10497,502,04/02/2024,06/02/2024,1,12.49,0.62,11.87,04/02/2024,Settled,FALSE
T100518,10034,507,04/02/2024,06/02/2024,1,187.31,0,187.31,06/02/2024,Settled,FALSE
T100519,10459,520,04/02/2024,06/02/2024,1,152.46,0,152.46,14/02/2024,Settled,TRUE
T100520,10306,506,04/02/2024,06/02/2024,1,121.16,6.06,115.1,20/03/2024,In Arrears,TRUE
T100521,10416,514,04/02/2024,06/02/2024,2,302.52,0,302.52,20/03/2024,In Arrears,TRUE
T100522,10353,508,04/02/2024,06/02/2024,1,189.86,0,189.86,06/02/2024,Settled,FALSE
T100523,10385,505,04/02/2024,06/02/2024,1,155.08,0,155.08,09/02/2024,Settled,TRUE
T100524,10262,502,04/02/2024,06/02/2024,1,12.49,0,12.49,04/02/2024,Settled,FALSE
T100525,10183,508,04/02/2024,06/02/2024,1,189.86,0,189.86,05/03/2024,Settled,TRUE
T100526,10182,504,05/02/2024,07/02/2024,1,79.03,0,79.03,10/02/2024,Settled,TRUE
T100527,10012,518,05/02/2024,07/02/2024,1,152.22,0,152.22,05/02/2024,Settled,FALSE
T100528,10325,519,05/02/2024,07/02/2024,1,81.9,0,81.9,07/02/2024,Settled,FALSE
T100529,10098,509,05/02/2024,07/02/2024,1,147.18,7.36,139.82,06/02/2024,Settled,FALSE
T100530,10492,507,05/02/2024,07/02/2024,2,374.62,0,374.62,10/02/2024,Settled,TRUE
